MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Vernon Coaker","Gedling CC","","","£17,294.19","£0.00","","","","£101,730.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,024.47","","","","£0.00","£0.00","","Uncapped","£6,413.65","Uncapped","£123.40","£6,537.05","£125,561.52"
"Vincent Cable","Twickenham BC","","","£22,349.28","£0.00","","","","£99,796.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,145.84","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£122,145.84"
"Virendra Sharma","Ealing, Southall BC","","","£17,353.53","£0.00","","","","£79,422.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,776.39","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£96,776.39"
"Wayne David","Caerphilly CC","","","£18,360.69","£0.00","","","","£112,335.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,695.75","","","","£19,900.00","£0.00","","Uncapped","£9,750.31","Uncapped","£0.00","£29,650.31","£160,346.06"
"William Hague","Richmond (Yorks) CC","","","£9,737.45","£0.00","","","","£84,856.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,593.61","","","","£0.00","£0.00","","Uncapped","£319.55","Uncapped","£0.00","£319.55","£94,913.16"
"William McCrea","South Antrim","","","£22,768.77","£0.00","","","","£106,590.15","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,358.92","","","","£13,677.51","£0.00","","Uncapped","£24,843.84","Uncapped","£0.00","£38,521.35","£167,880.27"
"Willie Bain","Glasgow North East BC","","","£20,048.70","£0.00","","","","£121,821.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,869.99","","","","£19,098.50","£0.00","","Uncapped","£22,293.96","Uncapped","£0.00","£41,392.46","£183,262.45"
"Yasmin Qureshi","Bolton South East BC","","","£19,270.48","£0.00","","","","£108,105.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,376.37","","","","£788.60","£0.00","","Uncapped","£7,105.30","Uncapped","£0.00","£7,893.90","£135,270.27"
"Yvette Cooper","Normanton, Pontefract and Castleford CC","","","£21,124.84","£0.00","","","","£118,104.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,229.47","","","","£0.00","£0.00","","Uncapped","£10,691.00","Uncapped","£251.56","£10,942.56","£150,172.03"
"Yvonne Fovargue","Makerfield CC","","","£17,505.05","£0.00","","","","£114,803.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,308.83","","","","£19,505.89","£0.00","","Uncapped","£7,859.07","Uncapped","£0.00","£27,364.96","£159,673.79"
"Zac Goldsmith","Richmond Park BC","","","£0.00","£0.00","","","","£100,160.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,160.60","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£100,160.60"
